name,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,pose_7,pose_8,pose_9,pose_10,pose_11,identity_0,identity_1,identity_2,identity_3,identity_4,identity_5,identity_6,identity_7,identity_8,identity_9,identity_10,identity_11,identity_12,identity_13,identity_14,identity_15,identity_16,identity_17,identity_18,identity_19,identity_20,identity_21,identity_22,identity_23,identity_24,identity_25,identity_26,identity_27,identity_28,identity_29,identity_30,identity_31,identity_32,identity_33,identity_34,identity_35,identity_36,identity_37,identity_38,identity_39,exp_0,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9
10_0,0.0031755834352225065,-4.089110007043928e-05,0.0003776801167987287,1036.3878173828125,4.363531115814112e-05,0.0032099371310323477,-1.5929819710436277e-05,548.7407836914062,-6.763525743735954e-05,9.275932825403288e-06,0.0005755076417699456,-76.87505340576172,-310268.75,190220.84375,146227.125,-255306.078125,72598.515625,-57504.921875,-45974.6796875,2856.599609375,-123762.8125,-20758.423828125,-13061.08984375,30884.45703125,-7104.27294921875,4864.8974609375,-13280.7646484375,11747.84375,4310.90185546875,17662.150390625,11524.4716796875,10211.1806640625,1425.50390625,-6070.017578125,-32664.708984375,-12164.9765625,668.1478271484375,-10548.9990234375,-5096.53515625,-1558.7879638671875,-15468.7353515625,-5620.6650390625,-9152.7421875,1250.0828857421875,1990.93701171875,-2553.2939453125,-11644.3095703125,-3668.3916015625,-546.2235107421875,2055.228271484375,-3242.438232421875,9828.205078125,-2.185825824737549,-1.281912922859192,0.5146304368972778,-0.3686874508857727,-0.016138864681124687,-0.19453732669353485,-0.14466039836406708,0.08150504529476166,0.03036821261048317,0.18097621202468872
11_0,0.003225649707019329,-4.2986925109289587e-05,0.000332031020661816,1041.756103515625,5.5790722399251536e-05,0.003231997834518552,-8.061163680395111e-05,555.8969116210938,-5.9445043007144704e-05,2.214559390267823e-05,0.0005860182573087513,-77.01748657226562,-232943.703125,172848.25,138087.90625,-237187.796875,68120.140625,-65442.4609375,-30527.7421875,-1092.126953125,-106452.0546875,-19948.30078125,-17367.015625,25206.912109375,-9479.6015625,2163.466796875,-9496.095703125,8015.705078125,-615.701171875,17284.076171875,11561.1357421875,5699.8681640625,2447.48583984375,-5834.97021484375,-31513.19140625,-9519.1533203125,-4256.736328125,-6529.7138671875,-6594.2431640625,-2478.18994140625,-15255.119140625,-6122.3505859375,-8574.09375,2354.10888671875,1870.574462890625,-1261.6795654296875,-10980.0703125,-4620.87841796875,-212.3780517578125,1793.84130859375,-2582.365478515625,8700.40234375,-1.8128553628921509,-1.265145182609558,0.4996175765991211,-0.3964868485927582,-0.029801955446600914,-0.16305144131183624,-0.07734507322311401,0.1289796382188797,0.02627796307206154,0.16608768701553345
12_0,0.003219084581360221,-4.66637902718503e-05,0.00037124755908735096,1035.498779296875,7.35176945454441e-05,0.0032393743749707937,-8.005553536349908e-05,556.3524780273438,-6.763997953385115e-05,2.1699055650969967e-05,0.0005952391074970365,-77.18187713623047,-237845.890625,187759.5625,118864.484375,-264968.6875,46816.0390625,-60373.26171875,-24541.05078125,-5932.99755859375,-103288.359375,-21975.8515625,-7620.798828125,36603.49609375,-9494.5224609375,3446.6640625,-8704.5126953125,7209.3271484375,-164.77099609375,16417.650390625,13185.9111328125,8027.98779296875,3398.03857421875,-5381.068359375,-33053.4921875,-8744.3505859375,-6040.5869140625,-8240.96484375,-6023.6982421875,-3366.4501953125,-14881.59765625,-6831.2958984375,-9359.669921875,2678.97705078125,2042.051513671875,-2325.98193359375,-10958.357421875,-4543.2373046875,-430.9200439453125,1226.04736328125,-3206.2998046875,9404.2060546875,-1.7185022830963135,-1.245248556137085,0.4271053671836853,-0.435194194316864,-0.014309844002127647,-0.13741770386695862,-0.04764645919203758,0.16513822972774506,0.034002359956502914,0.1809065341949463
13_0,0.003215292003005743,-7.034383452264592e-05,0.0004337818536441773,1030.997314453125,6.789823964936659e-05,0.0032444281969219446,-1.2556805813801475e-05,549.9876098632812,-7.878156611695886e-05,9.945648344000801e-06,0.0005796962650492787,-76.9493408203125,-281256.625,236492.03125,126417.109375,-275099.84375,50676.55078125,-74224.578125,-33858.4375,-5725.3984375,-107768.859375,-23386.197265625,233.861328125,30829.677734375,-12808.2900390625,9225.0,-14600.35546875,12434.5087890625,-548.3623046875,19056.81640625,13277.2373046875,12890.3740234375,2272.36083984375,-7650.603515625,-35541.32421875,-9364.2626953125,-2972.35546875,-8763.107421875,-4374.056640625,-4233.779296875,-17017.71875,-6819.8916015625,-9498.736328125,1235.6036376953125,3119.13232421875,-3699.6337890625,-10546.9775390625,-3037.845703125,-85.0616455078125,1241.193359375,-3627.40185546875,10066.2705078125,-1.8239343166351318,-1.3305716514587402,0.6144236922264099,-0.4298805594444275,-0.03381003439426422,-0.12049391120672226,-0.09598320722579956,0.14703838527202606,0.039611317217350006,0.2097548246383667
14_0,0.0032394148875027895,-5.430553210317157e-05,0.0003872897941619158,1038.49951171875,6.129932444309816e-05,0.003242185339331627,-0.0001108374199247919,558.32177734375,-6.916945858392864e-05,2.7165348001290113e-05,0.0005941524286754429,-77.0906753540039,-319305.15625,183356.875,151222.765625,-223142.359375,75573.1484375,-56507.640625,-45895.5,7272.2861328125,-110974.1328125,-11937.048828125,-13706.322265625,33526.4453125,-5460.7255859375,2806.611328125,-17836.73046875,14306.759765625,4721.62939453125,18567.998046875,6672.0888671875,12301.490234375,514.09814453125,-4987.46044921875,-30922.685546875,-13523.759765625,484.498291015625,-9741.3955078125,-4829.39013671875,-1758.7034912109375,-14394.671875,-4986.318359375,-8271.837890625,-303.19696044921875,1398.323486328125,-3832.90771484375,-11157.90625,-3678.24755859375,-550.5418701171875,2133.401123046875,-3895.28125,9741.7900390625,-1.8646256923675537,-1.3403725624084473,0.44208693504333496,-0.38314303755760193,-0.01357770524919033,-0.1836312860250473,-0.16052761673927307,0.09415124356746674,0.027016427367925644,0.17969834804534912
15_0,0.0032116875518113375,-6.625035894103348e-05,0.0004262393922545016,1036.879638671875,7.646306039532647e-05,0.0032244150061160326,-5.6031858548521996e-05,553.8641967773438,-7.743836613371968e-05,1.7643589671934023e-05,0.0005833602044731379,-77.11038970947266,-197035.4375,214242.75,123332.578125,-313497.9375,71669.7421875,-66499.25,-23151.62890625,-3648.468505859375,-124304.875,-28444.625,-25459.89453125,32565.13671875,-11685.0361328125,5534.1669921875,-813.43359375,197.267578125,1415.57275390625,13700.705078125,17257.58203125,234.71875,473.23486328125,-5515.78564453125,-33838.6640625,-5336.62109375,-6818.0244140625,-7216.78076171875,-6446.6396484375,-2651.57861328125,-14741.041015625,-7979.37890625,-9545.3623046875,3351.5830078125,2395.057861328125,-290.0958251953125,-12020.29296875,-4595.486328125,-716.995361328125,243.462890625,-1320.752685546875,9214.16796875,-2.0135397911071777,-1.2725560665130615,0.48022329807281494,-0.5448898077011108,-0.03230450302362442,-0.15913979709148407,-0.04906056821346283,0.1497056633234024,0.037422627210617065,0.17120429873466492
16_0,0.003193552140146494,-7.972288585733622e-05,0.0005519959959201515,1028.8707275390625,8.977417746791616e-05,0.0032385732047259808,-5.090151898912154e-05,553.6949462890625,-9.927127393893898e-05,1.9413273548707366e-05,0.0005815100157633424,-76.9792251586914,-300194.90625,205767.46875,119028.859375,-282901.53125,57254.5625,-49679.8203125,-34942.3125,-4241.482421875,-119560.65625,-25372.513671875,-17764.890625,32281.03125,-10205.6064453125,1404.69140625,-6419.078125,7562.83984375,1221.54541015625,16381.8828125,13480.3837890625,4579.55224609375,2772.27880859375,-4726.56689453125,-33434.15625,-8568.9345703125,-5236.93310546875,-7918.17578125,-5900.7314453125,-2038.8431396484375,-15541.3984375,-7863.625,-9548.6015625,2167.16943359375,2421.24560546875,-1797.3040771484375,-12316.091796875,-4098.68212890625,-343.9127197265625,931.88037109375,-2284.72509765625,9527.94921875,-2.181286334991455,-1.3997198343276978,0.4620199203491211,-0.4515763819217682,-0.022186582908034325,-0.17892548441886902,-0.057196956127882004,0.12565971910953522,0.029676023870706558,0.1828262209892273
17_0,0.0031925870571285486,-6.822923751315102e-05,0.000576861435547471,1032.699951171875,9.883059101412073e-05,0.0032304194755852222,-0.00010911388380918652,559.3822021484375,-0.00010475575254531577,2.8836133424192667e-05,0.0005815799231640995,-76.94618225097656,-276695.875,213063.0,124207.140625,-269035.9375,58585.67578125,-75280.8046875,-30139.33984375,-2995.255859375,-112224.84375,-23940.2265625,-18480.640625,25228.48828125,-15326.875,6654.9423828125,-10381.2919921875,8494.3623046875,1472.001953125,14758.716796875,8360.3583984375,314.0478515625,-2732.03125,-8143.7734375,-30536.265625,-7635.599609375,-3980.83837890625,-5893.076171875,-5433.32177734375,-2026.5955810546875,-15555.044921875,-6512.0302734375,-8778.6953125,1429.2667236328125,1711.60009765625,-151.4844970703125,-10620.779296875,-4304.759765625,84.041015625,1149.650390625,-1360.856201171875,8316.6298828125,-1.7019338607788086,-1.223308801651001,0.5598211884498596,-0.4762841463088989,-0.04315675050020218,-0.1626172512769699,-0.09088348597288132,0.13325302302837372,0.03183172643184662,0.1469593346118927
18_0,0.0031755929812788963,-8.477395022055134e-05,0.000585352536290884,1034.087646484375,0.00011467839067336172,0.0032055822666734457,-4.531881131697446e-05,551.16552734375,-0.00010752894741017371,2.0496050638030283e-05,0.0005769504932686687,-77.08847045898438,-190048.4375,234306.0625,121758.0625,-278881.875,88725.671875,-87945.296875,-17703.69140625,-1265.43994140625,-123297.0,-23594.17578125,-42603.8984375,24317.82421875,-5016.15234375,4422.1767578125,-6738.0576171875,6519.04736328125,4529.99853515625,17472.8515625,15644.8466796875,3012.485595703125,-1580.582763671875,-5817.603515625,-31848.33203125,-6134.84765625,-2683.57177734375,-7146.2529296875,-5646.09033203125,-1349.2265625,-14751.7216796875,-6481.3642578125,-8986.177734375,1030.9537353515625,1879.79443359375,-2842.70556640625,-11429.560546875,-4274.10986328125,-154.32666015625,386.33349609375,-2253.962890625,9549.3310546875,-1.9723588228225708,-1.3598339557647705,0.5078426003456116,-0.5208799242973328,-0.040271028876304626,-0.15692445635795593,-0.09385232627391815,0.09276480972766876,0.03278772905468941,0.1608428955078125
19_0,0.0031329873017966747,-0.00010987497080350295,0.0006854545790702105,1034.019775390625,0.00013438249879982322,0.003188900649547577,-4.7462239308515564e-05,551.84375,-0.0001270426291739568,1.857520328485407e-05,0.000571034790482372,-77.0024642944336,-221871.15625,246039.28125,92500.015625,-243455.296875,74816.2421875,-90089.1171875,-18332.673828125,-5575.1123046875,-111409.765625,-22748.5078125,-30475.701171875,27456.306640625,-6113.56494140625,1904.4111328125,-11560.169921875,13691.611328125,4305.05908203125,20147.578125,13567.4541015625,7178.99609375,31.858642578125,-7545.1162109375,-31299.6015625,-7478.802734375,82.37451171875,-7208.06640625,-5012.6728515625,-1551.0318603515625,-15638.4619140625,-5759.86328125,-8722.41015625,-203.8798828125,2037.837890625,-4478.4365234375,-10755.5693359375,-3504.365234375,335.0025634765625,1122.47998046875,-3631.46826171875,9622.53515625,-1.907628059387207,-1.3310376405715942,0.5019535422325134,-0.41197994351387024,-0.030239732936024666,-0.12327789515256882,-0.10391774028539658,0.06767682731151581,0.02827608212828636,0.16562333703041077
