name,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,pose_7,pose_8,pose_9,pose_10,pose_11,identity_0,identity_1,identity_2,identity_3,identity_4,identity_5,identity_6,identity_7,identity_8,identity_9,identity_10,identity_11,identity_12,identity_13,identity_14,identity_15,identity_16,identity_17,identity_18,identity_19,identity_20,identity_21,identity_22,identity_23,identity_24,identity_25,identity_26,identity_27,identity_28,identity_29,identity_30,identity_31,identity_32,identity_33,identity_34,identity_35,identity_36,identity_37,identity_38,identity_39,exp_0,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9
10_0,0.003217240097001195,-5.516528108273633e-05,0.00037356812390498817,1036.766357421875,6.139992910902947e-05,0.003233467461541295,-4.6529192331945524e-05,552.1530151367188,-6.754849891876802e-05,1.566351784276776e-05,0.0005845559062436223,-76.96882629394531,-291176.4375,203075.59375,131009.1953125,-242870.046875,61578.67578125,-63120.91796875,-39085.47265625,-909.5316162109375,-114048.7109375,-19476.361328125,-8263.1181640625,31998.279296875,-8482.6611328125,4207.13671875,-15983.6142578125,13605.6806640625,2283.906005859375,19036.01953125,11214.2919921875,12573.0244140625,2412.545166015625,-6373.66796875,-33374.89453125,-11781.4599609375,-541.9671020507812,-9761.5380859375,-5027.78759765625,-2733.1171875,-15930.208984375,-5904.1171875,-9071.33984375,721.2017822265625,2230.9208984375,-3805.03466796875,-11120.203125,-3395.757080078125,-352.17742919921875,2031.2745361328125,-3967.432861328125,9934.892578125,-1.9970123767852783,-1.2853237390518188,0.5259770154953003,-0.3695873022079468,-0.018447261303663254,-0.15488961338996887,-0.12232153117656708,0.09671628475189209,0.030888264998793602,0.18708190321922302
11_0,0.00321869645267725,-5.305634476826526e-05,0.00036637511220760643,1037.6304931640625,6.042857785359956e-05,0.0032332129776477814,-5.243127452558838e-05,552.8013305664062,-6.614522135350853e-05,1.6786023479653522e-05,0.0005848091677762568,-76.97725677490234,-281092.21875,197841.09375,132235.015625,-241886.046875,62711.46484375,-63522.94140625,-37603.5234375,-941.1517944335938,-112733.1953125,-19558.087890625,-9839.646484375,30822.212890625,-8655.3017578125,3853.23291015625,-14860.166015625,12637.6611328125,1781.7789306640625,18732.634765625,11274.35546875,11382.794921875,2418.595947265625,-6280.38134765625,-33052.50390625,-11389.6943359375,-1185.25634765625,-9201.880859375,-5299.0517578125,-2688.97119140625,-15813.3037109375,-5941.90869140625,-8985.2314453125,1003.9734497070312,2168.51953125,-3364.599853515625,-11095.935546875,-3607.912109375,-327.96826171875,1990.1580810546875,-3727.57958984375,9721.115234375,-1.965121865272522,-1.2818294763565063,0.5214123725891113,-0.3742454946041107,-0.020413560792803764,-0.15630300343036652,-0.11453292518854141,0.10230335593223572,0.03008989617228508,0.18344631791114807
12_0,0.0032187635079026222,-5.194934055907652e-05,0.0003672188613563776,1037.2613525390625,6.269523146329448e-05,0.0032342798076570034,-5.7214987464249134e-05,553.4163208007812,-6.640406354563311e-05,1.763681575539522e-05,0.0005866152932867408,-77.01268768310547,-273603.21875,196095.265625,129919.6328125,-245883.28125,59958.84375,-62977.5078125,-35341.484375,-1805.59326171875,-111097.625,-19976.7734375,-9455.4072265625,31823.361328125,-8800.6298828125,3782.826904296875,-13794.1875,11697.6328125,1444.6934814453125,18331.74609375,11605.380859375,10801.8408203125,2588.206787109375,-6124.64697265625,-33052.67578125,-10931.5986328125,-2026.0574951171875,-9035.478515625,-5424.5390625,-2806.290771484375,-15651.958984375,-6095.9248046875,-9050.0732421875,1294.0350341796875,2146.618896484375,-3184.74169921875,-11072.111328125,-3769.883056640625,-345.7965087890625,1857.83642578125,-3637.309326171875,9666.2353515625,-1.9224145412445068,-1.2754946947097778,0.5050811767578125,-0.3848000466823578,-0.01935657672584057,-0.15303263068199158,-0.10295014828443527,0.11318451911211014,0.030767420306801796,0.18300651013851166
13_0,0.003218162339180708,-5.513472933671437e-05,0.0003787456371355802,1036.176513671875,6.359623512253165e-05,0.003236037213355303,-4.948149944539182e-05,552.8225708007812,-6.85474878991954e-05,1.6304931705235504e-05,0.000585417146794498,-77.00171661376953,-274928.5625,203090.8125,129313.1015625,-250942.734375,58351.421875,-64925.171875,-35084.6640625,-2484.388671875,-110521.1796875,-20567.185546875,-7777.50927734375,31651.28515625,-9494.6396484375,4725.251953125,-13933.7919921875,11825.23828125,1099.5545654296875,18457.30859375,11894.8974609375,11163.513671875,2533.511474609375,-6388.89794921875,-33483.63671875,-10660.181640625,-2189.928466796875,-8988.3115234375,-5242.62646484375,-3053.489990234375,-15888.46875,-6221.29443359375,-9127.7685546875,1283.9163818359375,2315.02978515625,-3273.906005859375,-10981.173828125,-3643.11572265625,-300.6448669433594,1751.0518798828125,-3635.593505859375,9735.509765625,-1.9053605794906616,-1.2850323915481567,0.5240160822868347,-0.3926066756248474,-0.021859491243958473,-0.14739787578582764,-0.1017436757683754,0.11904701590538025,0.032298922538757324,0.1876385360956192
14_0,0.0032218426931649446,-5.499113831319846e-05,0.0003802252176683396,1036.578857421875,6.319848034763709e-05,0.003237101947888732,-6.010654760757461e-05,553.7748413085938,-6.865519389975816e-05,1.8185637600254267e-05,0.0005869298474863172,-77.01712799072266,-282613.28125,199673.46875,133107.21875,-246128.53125,61333.71875,-63467.50390625,-36956.78515625,-794.818359375,-110599.6171875,-19072.69921875,-8804.2060546875,31976.0078125,-8796.083984375,4392.99951171875,-14609.6669921875,12254.96484375,1726.7918701171875,18476.4765625,10990.4599609375,11360.578125,2183.80810546875,-6146.2099609375,-33040.15234375,-11156.0693359375,-1726.796142578125,-9118.7236328125,-5171.06591796875,-2829.270751953125,-15629.787109375,-6007.4326171875,-8979.5458984375,1009.0748901367188,2156.282958984375,-3370.708740234375,-11011.7783203125,-3649.199462890625,-343.9197082519531,1817.2635498046875,-3680.56396484375,9736.59765625,-1.8983064889907837,-1.2946157455444336,0.5098283290863037,-0.39096784591674805,-0.020425328984856606,-0.15367244184017181,-0.11192333698272705,0.11473579704761505,0.03138415142893791,0.18626351654529572
15_0,0.003220084123313427,-5.694090577890165e-05,0.0003881935263052583,1036.6309814453125,6.549551471835002e-05,0.003234904957935214,-5.940092887612991e-05,553.7903442382812,-7.01761819072999e-05,1.8091770471073687e-05,0.0005863116821274161,-77.03327178955078,-267793.71875,202196.4375,131414.53125,-257794.9375,63123.6171875,-63992.51171875,-34566.13671875,-1288.987060546875,-112972.96875,-20695.642578125,-11688.4833984375,32078.02734375,-9296.3662109375,4590.6162109375,-12220.5634765625,10166.9248046875,1672.8978271484375,17649.453125,12075.7421875,9433.9052734375,1887.5870361328125,-6037.0390625,-33178.43359375,-10148.3115234375,-2608.44775390625,-8789.36328125,-5391.9580078125,-2798.499755859375,-15475.8818359375,-6348.916015625,-9077.529296875,1414.7286376953125,2197.6318359375,-2837.23681640625,-11186.423828125,-3813.068603515625,-408.5254821777344,1544.7274169921875,-3271.913818359375,9646.1279296875,-1.9182615280151367,-1.2907955646514893,0.5047016143798828,-0.4176226258277893,-0.022482454776763916,-0.1546192318201065,-0.10103734582662582,0.12079155445098877,0.03242983669042587,0.18365570902824402
16_0,0.003215489676222205,-6.088607551646419e-05,0.00041655931272543967,1035.287109375,6.9699868618045e-05,0.003235540119931102,-5.792908268631436e-05,553.7738037109375,-7.521460065618157e-05,1.8320615708944388e-05,0.0005854801856912673,-77.02391815185547,-273404.65625,202814.84375,129269.6953125,-262142.671875,62107.26953125,-61513.97265625,-34631.27734375,-1800.272705078125,-114113.765625,-21505.5390625,-12740.7392578125,32113.181640625,-9453.8193359375,4038.907470703125,-11215.916015625,9715.9736328125,1594.73681640625,17429.947265625,12318.984375,8593.2734375,2040.7896728515625,-5810.103515625,-33222.71484375,-9874.8095703125,-3063.62451171875,-8638.4990234375,-5480.0625,-2666.949462890625,-15487.2275390625,-6611.21923828125,-9159.10546875,1545.0294189453125,2236.355224609375,-2657.15087890625,-11382.048828125,-3862.528564453125,-397.3364562988281,1438.6002197265625,-3100.96142578125,9625.6630859375,-1.9638097286224365,-1.3096580505371094,0.4973104000091553,-0.4235024154186249,-0.02243121713399887,-0.15882836282253265,-0.09344547241926193,0.1216345801949501,0.031952958554029465,0.18351206183433533
17_0,0.003211523639038205,-6.215769826667383e-05,0.00044431895366869867,1034.839111328125,7.47444573789835e-05,0.003234653500840068,-6.679278885712847e-05,554.7449951171875,-8.033026097109541e-05,2.0141596905887127e-05,0.0005848047439940274,-77.01045227050781,-273974.59375,204589.515625,128393.0078125,-263336.375,61497.4296875,-63897.984375,-33853.40625,-2007.2088623046875,-113786.65625,-21927.15625,-13734.72265625,30920.955078125,-10470.861328125,4491.92822265625,-11071.3837890625,9504.42578125,1573.4827880859375,16967.3671875,11633.466796875,7159.5537109375,1214.27685546875,-6214.2265625,-32757.501953125,-9487.0439453125,-3222.458984375,-8163.07177734375,-5471.96875,-2556.058837890625,-15498.9716796875,-6594.04296875,-9093.2294921875,1524.982666015625,2145.48291015625,-2223.242919921875,-11250.2197265625,-3939.110107421875,-313.9759521484375,1388.5626220703125,-2799.626220703125,9398.9765625,-1.918460488319397,-1.2947049140930176,0.5081354379653931,-0.4326426684856415,-0.026020273566246033,-0.15948447585105896,-0.09300181269645691,0.12364654988050461,0.03193196281790733,0.17718219757080078
18_0,0.003205301472917199,-6.607417162740603e-05,0.00046874184045009315,1034.708984375,8.165984763763845e-05,0.003229619236662984,-6.307412695605308e-05,554.1251831054688,-8.504027937306091e-05,2.0202976884320378e-05,0.0005834446055814624,-77.02396392822266,-259441.046875,209735.5625,127244.03125,-266028.40625,66212.5625,-68062.2734375,-31056.748046875,-1878.7562255859375,-115433.5703125,-22215.833984375,-18734.017578125,29777.486328125,-9526.2646484375,4479.84912109375,-10320.978515625,8987.4462890625,2085.464599609375,17054.90234375,12328.1201171875,6441.40283203125,730.2890014648438,-6145.54345703125,-32600.060546875,-8906.5419921875,-3129.1396484375,-7986.98876953125,-5502.12109375,-2347.07080078125,-15369.5703125,-6574.5302734375,-9074.69140625,1439.431396484375,2099.4736328125,-2330.515625,-11281.2763671875,-3997.122314453125,-286.3293762207031,1215.005859375,-2705.13330078125,9425.013671875,-1.927794098854065,-1.3059834241867065,0.5080847144126892,-0.4479227662086487,-0.02848808653652668,-0.159041166305542,-0.0931490957736969,0.11829873919487,0.03208015859127045,0.1743527054786682
19_0,0.0031927786767482758,-7.365918281720951e-05,0.0005062701529823244,1034.589599609375,9.07898647710681e-05,0.0032225679606199265,-6.037060302332975e-05,553.7301025390625,-9.23138577491045e-05,1.9921093553421088e-05,0.0005812956369481981,-77.0202407836914,-252935.03125,216022.296875,121227.3828125,-262119.40625,67702.46875,-71876.6796875,-28853.310546875,-2518.85693359375,-114736.765625,-22308.078125,-20767.333984375,29375.525390625,-8935.28515625,4033.858642578125,-10535.5703125,9802.0693359375,2469.83349609375,17590.462890625,12542.736328125,6569.13232421875,609.34130859375,-6387.908203125,-32374.859375,-8659.298828125,-2572.999267578125,-7852.10205078125,-5417.36328125,-2209.22021484375,-15416.1337890625,-6433.45361328125,-9013.6865234375,1154.85791015625,2088.800048828125,-2702.47265625,-11190.2392578125,-3911.791015625,-178.73287963867188,1198.9830322265625,-2865.54736328125,9459.21875,-1.9243019819259644,-1.3103220462799072,0.5070229768753052,-0.44169852137565613,-0.02879142016172409,-0.1528480052947998,-0.09501390904188156,0.10953250527381897,0.03142140433192253,0.17284104228019714
