name,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,pose_7,pose_8,pose_9,pose_10,pose_11,identity_0,identity_1,identity_2,identity_3,identity_4,identity_5,identity_6,identity_7,identity_8,identity_9,identity_10,identity_11,identity_12,identity_13,identity_14,identity_15,identity_16,identity_17,identity_18,identity_19,identity_20,identity_21,identity_22,identity_23,identity_24,identity_25,identity_26,identity_27,identity_28,identity_29,identity_30,identity_31,identity_32,identity_33,identity_34,identity_35,identity_36,identity_37,identity_38,identity_39,exp_0,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9
23_0,0.0014605354517698288,-0.00010956035839626566,-8.502674972987734e-06,295.6637878417969,8.253496343968436e-05,0.0014313353458419442,-0.00022201391402631998,244.80055236816406,7.685201126150787e-06,8.885087299859151e-05,0.00055640161735937,-75.93257141113281,-222363.734375,-93931.1015625,142186.078125,-42673.6484375,81803.734375,-71982.0,2050.92626953125,-29757.013671875,-94954.953125,-15714.779296875,2249.017578125,9144.55859375,22091.04296875,34866.8203125,-10828.8984375,6289.7041015625,9651.208984375,172.683349609375,-9449.4375,-12056.8076171875,-6784.701171875,-27001.05078125,1281.77099609375,-30482.7421875,16627.875,-12537.59765625,-5627.81201171875,6947.828125,-6771.58837890625,8170.484375,-5215.0849609375,5206.06640625,-5724.93017578125,9153.373046875,-5979.0625,-8959.3828125,2635.1591796875,6758.810546875,1904.8140869140625,399.69677734375,-0.8854166865348816,1.3435325622558594,0.15814493596553802,0.08783058077096939,-0.0003832671791315079,-0.22215892374515533,-0.28279954195022583,-0.1703145056962967,0.0033045769669115543,-0.14622709155082703
24_0,0.0014622531598433852,-0.00010175260831601918,-6.431805104512023e-06,295.734375,7.276239921338856e-05,0.001438954845070839,-0.00022753351368010044,246.28419494628906,6.722985745000187e-06,9.066493657883257e-05,0.0005594564136117697,-75.81974029541016,-258059.6875,-140781.84375,167547.28125,-22150.51171875,87096.171875,-58486.83203125,-8331.58984375,-26753.478515625,-90256.9765625,-11094.0078125,7377.134765625,8362.892578125,19783.4140625,32922.515625,-10506.1318359375,5709.85791015625,7360.24755859375,-585.50341796875,-11970.9833984375,-13126.2841796875,-6313.3564453125,-26517.1796875,2110.61279296875,-33330.9609375,15492.4462890625,-11842.30859375,-7013.29931640625,7155.87109375,-6353.4462890625,8497.654296875,-4746.01025390625,5971.18994140625,-5768.94873046875,11027.8427734375,-6170.69775390625,-9366.87109375,2701.23095703125,7595.3251953125,2500.1533203125,-262.00390625,-0.8995076417922974,1.4608675241470337,0.11342063546180725,0.15546520054340363,0.002314327284693718,-0.24040073156356812,-0.2891275882720947,-0.16877610981464386,-0.0016091959550976753,-0.16011859476566315
25_0,0.0014576672110706568,-0.00010315715189790353,-1.0445182851981372e-06,294.95916748046875,7.409386307699606e-05,0.0014298104215413332,-0.0002255199506180361,245.7019500732422,4.03725789510645e-06,8.98996731848456e-05,0.0005596778355538845,-75.7314453125,-203505.109375,-133803.84375,167796.625,-43698.25,91068.875,-57056.1171875,-26.9638671875,-27826.29296875,-94602.1640625,-16171.337890625,-1272.017578125,9402.28125,21849.828125,35345.1171875,-1428.392578125,562.84375,10662.076171875,-2567.3564453125,-8345.083984375,-18915.6015625,-6401.599609375,-26635.435546875,3110.43408203125,-30147.3125,15609.884765625,-12127.3046875,-7320.98779296875,8710.1513671875,-5137.2568359375,8623.8662109375,-4882.25927734375,7523.9404296875,-6530.8671875,12895.8134765625,-6458.22900390625,-9931.7578125,2191.34912109375,6839.9912109375,3592.43408203125,-658.705078125,-0.905798614025116,1.4357731342315674,0.08114279806613922,0.1106613278388977,0.004669012501835823,-0.2513556182384491,-0.2763403058052063,-0.160575732588768,-0.00037000421434640884,-0.16759251058101654
26_0,0.0014567677862942219,-9.982662595575675e-05,-2.1222701889200835e-06,295.75482177734375,7.529847061960027e-05,0.0014269785024225712,-0.00021249741257634014,245.93447875976562,1.3078268921162817e-06,8.293904829770327e-05,0.0005535443197004497,-75.79606628417969,-190112.0,-110699.7265625,154942.375,-59251.77734375,93501.578125,-54185.41015625,2168.8828125,-30149.5,-107058.375,-22746.830078125,-8386.990234375,13539.4609375,26987.046875,35790.5078125,628.333984375,569.62890625,15991.720703125,-2386.1220703125,-7188.50732421875,-19850.00390625,-5729.4423828125,-26295.09375,3271.82666015625,-29557.6796875,18382.537109375,-14053.0302734375,-6663.7744140625,9602.2138671875,-4976.8876953125,8317.23046875,-5166.0986328125,7536.7783203125,-6690.697265625,12290.029296875,-6923.7734375,-9592.5498046875,1868.2545166015625,6445.90966796875,3497.72216796875,-212.8955078125,-1.053896188735962,1.3997883796691895,0.03836837410926819,0.0667966902256012,0.011733723804354668,-0.2718765437602997,-0.2921215891838074,-0.18151603639125824,-0.0013791527599096298,-0.16640368103981018
27_0,0.0014661508612334728,-0.00010326357732992619,6.531597136927303e-06,294.5324401855469,7.73454739828594e-05,0.0014358387561514974,-0.00020600060815922916,244.909912109375,-3.2890566217247397e-06,7.906121027190238e-05,0.0005478998646140099,-75.85509490966797,-228637.578125,-115134.9296875,151534.078125,-60550.04296875,92479.25,-66925.4765625,6499.380859375,-35707.453125,-115953.109375,-26752.55859375,-9753.65234375,13990.130859375,29337.0859375,37346.8125,-2385.751953125,2529.8955078125,17516.779296875,-2431.88330078125,-6610.025390625,-18991.39453125,-6326.90283203125,-27760.203125,3778.41748046875,-31429.189453125,21738.900390625,-15627.2119140625,-6120.6572265625,9673.720703125,-5424.533203125,8847.580078125,-5819.8759765625,7313.47265625,-6763.49853515625,11563.208984375,-7061.93017578125,-9314.8447265625,2203.73095703125,6779.49609375,3186.7216796875,-69.31982421875,-1.188313603401184,1.5830533504486084,0.01604636013507843,0.0846548080444336,0.014186657965183258,-0.2776493728160858,-0.31476280093193054,-0.21753312647342682,0.0006576715968549252,-0.18293136358261108
28_0,0.0014733290299773216,-0.00010782543540699407,-2.7846684247379017e-07,295.5040283203125,7.794086559442803e-05,0.001445256290026009,-0.00022034479479771107,246.62139892578125,1.124011419051385e-06,8.57686682138592e-05,0.0005491962656378746,-75.87153625488281,-271190.4375,-144699.875,167799.9375,-30138.6640625,86343.984375,-74074.796875,-608.2705078125,-30263.80859375,-96621.296875,-14243.80859375,3215.513671875,10534.341796875,22537.87109375,35256.8671875,-11845.7490234375,6255.06201171875,9618.708984375,-795.033203125,-11303.2041015625,-12907.5537109375,-7430.2412109375,-27215.70703125,2918.23193359375,-33226.09375,18422.3359375,-13070.123046875,-6157.24609375,6970.171875,-6673.4853515625,9260.314453125,-5286.2841796875,5767.49462890625,-5852.5576171875,10558.0244140625,-6217.5869140625,-9178.3115234375,2734.673828125,7567.822265625,2355.04541015625,-150.19091796875,-0.9494341015815735,1.6215251684188843,0.05072659254074097,0.13668909668922424,-0.0015679281204938889,-0.23727697134017944,-0.30456364154815674,-0.1865967959165573,0.0015398557297885418,-0.17412449419498444
29_0,0.0014739572070538998,-0.00011207071656826884,1.0289993923606744e-07,295.3233947753906,7.893698057159781e-05,0.0014465072890743613,-0.00022132556478027254,246.70396423339844,1.5264497505995678e-06,8.512241765856743e-05,0.0005492673953995109,-75.79127502441406,-309445.15625,-185171.1875,166044.53125,-22142.6484375,79799.3203125,-68174.9375,1068.740234375,-35828.23046875,-96646.84375,-19298.541015625,6064.248046875,6280.421875,20599.27734375,33393.8984375,-8527.9072265625,4696.73828125,7027.73486328125,-1274.233642578125,-9755.64453125,-16069.3037109375,-5689.1220703125,-28071.2578125,3853.59619140625,-34251.2734375,17630.16796875,-12252.65625,-7679.0361328125,7708.47021484375,-7193.7001953125,9142.40234375,-5462.6337890625,7461.576171875,-5970.001953125,13017.62109375,-6657.650390625,-9725.6806640625,2986.216552734375,8305.3603515625,3143.7919921875,-1055.900390625,-1.0802781581878662,1.758031964302063,0.06182360649108887,0.21412502229213715,0.002145294100046158,-0.25234320759773254,-0.27818864583969116,-0.19678738713264465,-0.003658891888335347,-0.19666998088359833
30_0,0.0014403457753360271,-0.00010102874512085691,-6.150645731395343e-06,295.7729187011719,6.871594814583659e-05,0.001415714854374528,-0.00021610087424051017,246.5322723388672,6.450613909692038e-06,8.571249054512009e-05,0.000555438338778913,-75.78695678710938,-261561.46875,-172596.375,161120.65625,-21278.51953125,90752.53125,-64493.8125,4827.48046875,-35013.953125,-99139.8984375,-21752.494140625,-1717.1953125,4440.921875,25572.2421875,34445.140625,-5090.123046875,3577.6943359375,10052.671875,-393.5830078125,-6972.861328125,-16422.71484375,-5250.1943359375,-28045.9921875,4558.84716796875,-33662.13671875,18882.18359375,-13002.712890625,-7750.91015625,9199.0322265625,-6432.966796875,9451.0166015625,-5061.07568359375,7421.015625,-6677.92333984375,12717.9619140625,-6695.21826171875,-10075.7978515625,2820.38623046875,7972.4658203125,3028.68212890625,-979.92236328125,-1.108862280845642,1.6679052114486694,0.08702875673770905,0.20440460741519928,0.006125239655375481,-0.26936548948287964,-0.2868778705596924,-0.21235182881355286,-0.0069223204627633095,-0.19337943196296692
31_0,0.00146584608592093,-9.579170000506565e-05,-1.3417285117611755e-05,295.33074951171875,6.523619231302291e-05,0.001437684870325029,-0.00022027954400982708,248.2274169921875,6.798295999033144e-06,8.642766624689102e-05,0.000553198391571641,-76.00874328613281,-214943.84375,-124651.7578125,143436.296875,-32971.4609375,85652.65625,-55319.99609375,3320.125,-30350.392578125,-100340.2421875,-19309.65625,-4800.90234375,14025.19921875,27135.359375,31307.095703125,-6363.388671875,5152.271484375,14311.68359375,407.162841796875,-8161.5498046875,-14558.9541015625,-4261.84814453125,-25876.50390625,3877.76416015625,-31809.73828125,19125.185546875,-13810.033203125,-6914.3115234375,8679.3662109375,-5909.1396484375,8624.67578125,-5097.529296875,6079.486328125,-6877.63037109375,10320.3349609375,-6611.75,-9594.7724609375,2084.19091796875,7263.470703125,2030.6256103515625,-93.755859375,-1.0230668783187866,1.4169256687164307,0.04636847972869873,0.12913751602172852,0.021009214222431183,-0.2632271945476532,-0.28665775060653687,-0.19772888720035553,-0.00589356292039156,-0.16838501393795013
32_0,0.0014482908882200718,-9.400772978551686e-05,-2.3382359358947724e-05,297.3841247558594,6.212698644958436e-05,0.0014201115118339658,-0.00023466732818633318,249.6593475341797,1.1219826774322428e-05,9.445508476346731e-05,0.0005557700642384589,-76.0291519165039,-200467.15625,-108166.8359375,135904.40625,-47589.4453125,81507.921875,-58910.6640625,4966.6904296875,-29894.16796875,-105232.6484375,-15431.033203125,-8762.916015625,19192.73828125,25569.78125,29912.388671875,-9110.70703125,4922.16015625,14391.419921875,-1464.5625,-9596.27734375,-14656.3134765625,-5111.47216796875,-25737.7578125,3709.92626953125,-32545.703125,19351.7421875,-14033.310546875,-6389.48046875,8356.712890625,-5350.5859375,8910.98828125,-4962.3056640625,5478.22509765625,-6804.6376953125,9247.03515625,-7082.5234375,-9353.943359375,1797.0740966796875,7248.90771484375,1716.9366455078125,86.23974609375,-1.1036425828933716,1.4248154163360596,-0.015262559056282043,0.14319007098674774,0.030026983469724655,-0.25625306367874146,-0.2888314723968506,-0.22354468703269958,-0.009116681292653084,-0.17324237525463104
33_0,0.0014458904042840004,-0.00010050361015601084,-1.258054453501245e-05,295.84326171875,7.34916829969734e-05,0.0014244208578020334,-0.00021668973204214126,247.80178833007812,6.2789354160486255e-06,8.950907795224339e-05,0.0005570857902057469,-75.82357788085938,-205772.6875,-111029.8203125,147169.125,-57054.8671875,83485.859375,-84826.1484375,12855.2236328125,-32967.1015625,-110622.40625,-14658.779296875,-12780.859375,18073.109375,24468.12890625,35214.1015625,-10348.6142578125,3702.0712890625,13245.759765625,-3617.87353515625,-8478.416015625,-14781.2236328125,-8739.4033203125,-28289.6484375,3613.16357421875,-33779.59765625,20698.994140625,-14769.2900390625,-5852.2783203125,8402.0380859375,-4935.0869140625,9955.1162109375,-5483.87890625,5610.6591796875,-6565.56494140625,8952.244140625,-6820.5654296875,-9194.60546875,2255.50439453125,7167.55517578125,1831.0142822265625,262.40087890625,-1.156106948852539,1.6556215286254883,-0.030850157141685486,0.16835129261016846,0.028239598497748375,-0.23590946197509766,-0.30447372794151306,-0.2623335123062134,-0.002271701116114855,-0.18819597363471985
34_0,0.0014492635382339358,-9.349780884804204e-05,-1.684252856648527e-05,296.4076843261719,6.233750900719315e-05,0.001426755334250629,-0.0002173453540308401,248.1392059326172,9.127572411671281e-06,8.693522249814123e-05,0.0005575746763497591,-75.92194366455078,-179779.625,-129821.0546875,149435.453125,-48290.1171875,89982.125,-65885.6171875,5483.349609375,-28070.68359375,-106889.125,-12591.93359375,-12568.2236328125,17588.94140625,25674.6875,28516.724609375,-8932.5908203125,3321.0771484375,10640.365234375,-2762.4033203125,-8498.234375,-13828.1943359375,-6325.32080078125,-26081.515625,2850.66064453125,-34596.2578125,17945.8671875,-13830.1943359375,-7070.0390625,8071.7607421875,-5157.30078125,9166.8681640625,-4862.58642578125,5684.68408203125,-6416.642578125,9514.1025390625,-7356.0634765625,-9796.9287109375,2036.419189453125,7494.4345703125,1622.9830322265625,250.01416015625,-1.245995044708252,1.5217052698135376,-0.05046699196100235,0.19819742441177368,0.03428357094526291,-0.2572271525859833,-0.2803240418434143,-0.25092554092407227,-0.009490471333265305,-0.18317878246307373
35_0,0.0014529601903632283,-9.820936247706413e-05,-1.1882004400831647e-05,296.3040771484375,6.876578845549375e-05,0.0014277544105425477,-0.00022321882715914398,249.5993194580078,7.56951340008527e-06,8.7806569354143e-05,0.0005551934591494501,-75.85089874267578,-236101.78125,-150547.59375,133569.625,-29488.703125,87569.421875,-65805.8046875,9214.9013671875,-37691.6328125,-108729.2890625,-20299.16015625,-10217.8984375,10316.37109375,26622.53515625,29491.177734375,-7462.978515625,4593.0322265625,10867.275390625,-898.702392578125,-6516.76220703125,-15609.5361328125,-4336.58349609375,-27760.80859375,4141.45947265625,-35042.34765625,20022.60546875,-13592.1044921875,-7380.6162109375,9331.0849609375,-6286.509765625,9274.599609375,-5026.4921875,6520.947265625,-6640.0615234375,10559.6376953125,-7574.84326171875,-9716.0673828125,2651.3251953125,8080.8203125,2029.4075927734375,-438.46484375,-1.3634939193725586,1.6259493827819824,0.03687012195587158,0.24909751117229462,0.028672775253653526,-0.2705498933792114,-0.27956169843673706,-0.2715454697608948,-0.014074340462684631,-0.19518180191516876
36_0,0.001452075783163309,-9.517360012978315e-05,-1.6128571587614715e-05,296.4918518066406,6.353396020131186e-05,0.0014261266915127635,-0.00023505734861828387,250.20480346679688,1.0032985301222652e-05,9.317486546933651e-05,0.0005545784370042384,-75.79634094238281,-220719.6875,-116529.1953125,138461.46875,-47425.1328125,81152.609375,-69744.2890625,10979.2509765625,-38354.10546875,-107695.7265625,-20383.64453125,-6713.00390625,12246.365234375,23355.39453125,35865.8125,-6305.9130859375,3161.3076171875,14030.94140625,-1919.9970703125,-7637.32568359375,-18581.15625,-5709.5556640625,-28775.6484375,4557.56201171875,-32290.833984375,20596.54296875,-13455.072265625,-6583.0712890625,9092.984375,-5711.06787109375,9416.271484375,-5311.75,6751.29443359375,-6868.03759765625,11237.4140625,-6912.1904296875,-9321.1201171875,2257.608642578125,7426.33251953125,2794.39599609375,-671.48291015625,-1.1160902976989746,1.5716379880905151,0.08684475719928741,0.17536120116710663,0.020463082939386368,-0.24876847863197327,-0.29590505361557007,-0.23494118452072144,-0.005537497811019421,-0.1871051788330078
37_0,0.001450236071832478,-9.798324754228815e-05,-1.0968926289933734e-05,296.6457824707031,6.559240136994049e-05,0.0014262868789955974,-0.00022090220591053367,248.9098358154297,8.98128291737521e-06,8.997427357826382e-05,0.0005578742129728198,-75.83757019042969,-222272.0,-79532.3828125,134361.15625,-68995.5625,74628.171875,-78191.15625,14445.2197265625,-40156.4609375,-109533.2578125,-24479.185546875,-4545.22265625,10996.9453125,22414.4453125,40401.5625,-5335.3232421875,3222.923828125,15315.185546875,-1901.896484375,-6602.3486328125,-18695.19921875,-7014.0712890625,-29821.255859375,3443.07373046875,-29812.24609375,20818.44921875,-13690.451171875,-5564.3515625,8947.12109375,-6170.6376953125,8936.6630859375,-5918.7333984375,6814.1728515625,-6565.91455078125,11131.7021484375,-6304.47412109375,-8929.0556640625,2224.549560546875,6649.4716796875,2974.47705078125,-308.10693359375,-1.0005651712417603,1.4574484825134277,0.16346381604671478,0.11380503326654434,0.010258609429001808,-0.23445485532283783,-0.29955846071243286,-0.2047458291053772,0.0029973206110298634,-0.1702355295419693
38_0,0.0014661183813586831,-9.83283098321408e-05,-1.1860332961077802e-05,297.0793151855469,6.496072455774993e-05,0.001444083172827959,-0.0002043779968516901,246.91339111328125,8.003545190149453e-06,8.082883869064972e-05,0.0005593840032815933,-75.8939437866211,-247674.71875,-129926.6015625,144293.140625,-29754.65625,78911.25,-56102.046875,-1230.65380859375,-28684.888671875,-92011.0234375,-12865.80859375,4580.962890625,14137.130859375,20912.3359375,28362.919921875,-9127.69140625,5474.2177734375,7469.22998046875,-753.933837890625,-10099.4521484375,-12148.2998046875,-4592.5947265625,-26171.212890625,1905.44140625,-33223.2890625,15655.275390625,-11978.48828125,-7022.01220703125,7141.71240234375,-6350.7333984375,8049.779296875,-4998.0166015625,5883.7353515625,-5750.78955078125,10049.85546875,-6465.59619140625,-9371.314453125,2315.484375,7468.30078125,1602.4871826171875,195.6787109375,-1.007743000984192,1.3876655101776123,0.06753751635551453,0.18825237452983856,0.024292796850204468,-0.2326573133468628,-0.2632855772972107,-0.18501576781272888,-0.005393229890614748,-0.15654242038726807
39_0,0.0014644231414422393,-0.00010432674025651067,-5.776613306807121e-06,296.6580810546875,7.114442269084975e-05,0.0014417370548471808,-0.00020247555221430957,245.87765502929688,5.389266334532294e-06,7.993140025064349e-05,0.000559355306904763,-75.85252380371094,-245048.71875,-137421.5625,153336.203125,-24458.21484375,80871.6171875,-53565.1875,-2873.083984375,-26607.8046875,-86126.8359375,-10440.541015625,7167.763671875,14316.10546875,20109.37890625,29234.087890625,-7772.4365234375,4722.4365234375,7042.52490234375,-826.2646484375,-10380.0263671875,-12021.1357421875,-5238.8837890625,-26174.41015625,2222.46044921875,-32910.15625,15077.5224609375,-11462.8896484375,-7254.111328125,7154.6875,-5981.8203125,8319.658203125,-4773.77587890625,6066.7490234375,-5776.3095703125,10734.1591796875,-6217.0390625,-9510.6728515625,2233.291748046875,7436.80615234375,1767.8768310546875,103.09521484375,-0.9046251177787781,1.3846734762191772,0.06313763558864594,0.1924857646226883,0.023861616849899292,-0.22602704167366028,-0.2675837576389313,-0.1682668924331665,-0.0033857952803373337,-0.15328221023082733
40_0,0.0014657528372481465,-0.00010376455611549318,-8.930630428949371e-06,297.08343505859375,7.060902134981006e-05,0.0014460962265729904,-0.00019527346012182534,245.10958862304688,7.181288765423233e-06,7.684798765694723e-05,0.0005599164869636297,-75.86058044433594,-257236.859375,-169799.59375,153567.25,-14437.62109375,78509.375,-42694.828125,-6937.734375,-25636.81640625,-89748.5,-12186.54296875,6877.244140625,13639.548828125,20762.140625,25070.837890625,-8185.1298828125,4963.99462890625,5306.30615234375,-688.3642578125,-10523.1689453125,-11880.9208984375,-3483.819091796875,-25358.43359375,2210.2509765625,-35141.5234375,14131.462890625,-11779.73828125,-8411.0546875,7146.40283203125,-6228.794921875,7845.6181640625,-4857.15625,6551.24365234375,-5791.38525390625,11246.408203125,-6607.1201171875,-9855.291015625,2245.8046875,8063.416015625,1727.3970947265625,-65.35498046875,-1.0515027046203613,1.4884586334228516,0.04220809042453766,0.23384809494018555,0.031585030257701874,-0.24800416827201843,-0.24969656765460968,-0.18826504051685333,-0.008992675691843033,-0.1708485633134842
41_0,0.0014718826860189438,-0.00010425424989080057,-4.814864496438531e-06,295.7597961425781,7.330027438001707e-05,0.0014455978525802493,-0.00021223911608103663,246.59786987304688,5.23907601746032e-06,8.220780728152022e-05,0.0005578252021223307,-75.85614013671875,-263573.65625,-180235.78125,141303.484375,-10745.17578125,79646.7578125,-41108.546875,-5603.2666015625,-31494.87890625,-99039.015625,-17622.04296875,3387.20703125,11130.98046875,23380.2109375,24165.298828125,-8998.44921875,6439.69580078125,6709.88623046875,659.664794921875,-8703.076171875,-12676.3408203125,-2555.42724609375,-26161.66796875,2683.95166015625,-36462.4765625,16410.888671875,-12665.32421875,-8527.58203125,8193.462890625,-7017.89208984375,8122.009765625,-4851.65966796875,6574.6494140625,-6013.61474609375,11286.8681640625,-7470.96142578125,-9780.4736328125,2567.880615234375,8608.7724609375,1818.5628662109375,-345.4970703125,-1.2966468334197998,1.5677396059036255,0.06979003548622131,0.28103673458099365,0.033513620495796204,-0.27174946665763855,-0.2591712176799774,-0.23348766565322876,-0.013596396893262863,-0.18433095514774323
42_0,0.001480600330978632,-9.680143557488918e-05,-1.4214472798812494e-07,295.77618408203125,6.579049659194425e-05,0.001457884325645864,-0.00020568635954987258,244.64012145996094,3.2599475616734708e-06,8.30217613838613e-05,0.0005661685718223453,-76.13031768798828,-279357.71875,-94251.6328125,147326.90625,-43740.46875,77906.125,-47861.55078125,-15111.3994140625,-20498.166015625,-96396.171875,-17182.48046875,6907.845703125,7055.251953125,20094.18359375,27147.841796875,-12219.6708984375,8792.953125,6827.42041015625,1914.8948974609375,-11906.2060546875,-11191.3330078125,-4542.677734375,-23960.9765625,-1163.3505859375,-30313.97265625,13415.80078125,-11740.2568359375,-5998.6044921875,6661.9580078125,-8053.16748046875,6031.8310546875,-5407.75537109375,5207.3115234375,-4806.07568359375,8978.765625,-6363.16259765625,-8915.0087890625,2508.62109375,6787.4658203125,1920.8895263671875,745.390625,-0.9803688526153564,1.104621410369873,0.21606741845607758,0.035661693662405014,-0.0002203676849603653,-0.2599717080593109,-0.2587159276008606,-0.12462472170591354,0.001482099760323763,-0.12276270240545273
43_0,0.0014794896123930812,-7.527882553404197e-05,-5.19681589139509e-06,294.471923828125,5.237231380306184e-05,0.0014660244341939688,-0.00018721433298196644,241.96302795410156,2.698572416193201e-06,7.635045039933175e-05,0.0005657431902363896,-76.65586853027344,-186048.796875,34803.05859375,168321.921875,-137946.5625,107677.5625,-39893.0625,-35061.9140625,7098.3564453125,-97238.609375,-5744.84033203125,-331.380859375,13815.86328125,19160.0703125,23330.669921875,-10871.9560546875,3997.6669921875,3586.46923828125,1264.513671875,-14108.1953125,-6680.41796875,-5912.44775390625,-16176.2353515625,-10083.4619140625,-23774.798828125,3035.822265625,-9967.4189453125,-3399.1806640625,2717.24267578125,-6949.89892578125,1037.0465087890625,-5275.8896484375,3025.25048828125,-1920.6337890625,3991.59228515625,-7504.443359375,-7735.13720703125,1776.9833984375,3083.164794921875,1556.9725341796875,3868.292236328125,-0.9934466481208801,0.18560799956321716,0.3097890615463257,-0.29939186573028564,-0.004759838804602623,-0.24812954664230347,-0.24238702654838562,0.003916457295417786,0.021084606647491455,0.008992381393909454
44_0,0.001485395827330649,-8.592433732701465e-05,-2.7673795557348058e-05,296.66900634765625,6.525195203721523e-05,0.0014760474441573024,-0.00017380766803398728,239.51979064941406,1.1132668078062125e-05,6.934566772542894e-05,0.0005634608678519726,-76.90428161621094,-146792.34375,75660.125,183412.515625,-165690.25,124422.765625,-43214.1640625,-41915.55859375,18187.115234375,-103259.3359375,-222.34912109375,-6704.68359375,14962.474609375,23304.73046875,20606.48046875,-16127.8505859375,4794.556640625,2094.0966796875,3030.177734375,-13983.3779296875,1813.930908203125,-6921.28125,-12053.0390625,-14700.2265625,-23474.775390625,725.099853515625,-10821.896484375,-2350.5654296875,297.4015808105469,-7387.49169921875,-454.216064453125,-5408.9755859375,922.038330078125,-627.180908203125,239.562744140625,-8159.99560546875,-7243.94580078125,1328.04345703125,2203.56884765625,193.3118896484375,5807.94775390625,-1.1215542554855347,-0.11689737439155579,0.3475272059440613,-0.41111767292022705,-0.0010710861533880234,-0.2513997256755829,-0.25049400329589844,0.03381691873073578,0.03033573180437088,0.06084895879030228
45_0,0.0014825566904619336,-9.061531454790384e-05,-2.2174559489940293e-05,295.9110107421875,7.270369678735733e-05,0.0014748343965038657,-0.00017377285985276103,239.98013305664062,9.89866839518072e-06,6.997033779043704e-05,0.0005645433557219803,-77.06844329833984,-201490.46875,127005.8515625,202548.0625,-198512.59375,141720.140625,-51473.7890625,-50522.01953125,28386.697265625,-91429.484375,11723.888671875,-2321.337890625,13942.162109375,20330.30078125,22148.166015625,-16361.255859375,2764.251953125,-4024.21630859375,3204.085693359375,-17144.85546875,6878.09375,-8969.08984375,-9806.966796875,-18408.98828125,-22599.0234375,-4638.50048828125,-7754.5908203125,-572.056640625,-1213.850830078125,-6742.2666015625,-2171.72265625,-4816.9375,-266.8817138671875,1547.6669921875,-2407.09423828125,-8519.17578125,-6468.4375,1826.8330078125,622.2060546875,-22.8167724609375,7195.05517578125,-1.0978987216949463,-0.5721771717071533,0.41730934381484985,-0.5089988708496094,-0.006739193573594093,-0.22818782925605774,-0.2628249526023865,0.10811839997768402,0.04292451962828636,0.14508751034736633
46_0,0.001479812548495829,-8.509847975801677e-05,-3.900672527379356e-05,296.14996337890625,7.911793363746256e-05,0.0014723483473062515,-0.00013317530101630837,234.14353942871094,1.558444091642741e-05,5.684507414116524e-05,0.0005697571905329823,-77.15169525146484,-205329.828125,145725.71875,254425.3125,-238047.96875,173493.90625,-59126.93359375,-67648.8671875,52463.328125,-86681.171875,26882.78515625,-4878.8046875,15636.908203125,14694.1396484375,24639.779296875,-16005.2109375,-3538.9404296875,-8833.6240234375,-190.417236328125,-20928.0234375,10089.849609375,-13631.302734375,-6363.13818359375,-21870.380859375,-22503.8125,-10120.443359375,-6080.5693359375,-347.8291015625,-3619.0888671875,-4944.0859375,-2927.052001953125,-4074.813232421875,-1251.96240234375,3053.228515625,-3454.91015625,-8886.783203125,-6347.8984375,1321.1680908203125,-605.2890625,202.265625,8382.55078125,-1.1054408550262451,-0.7535587549209595,0.4149850010871887,-0.6388410925865173,-0.008859740570187569,-0.22099757194519043,-0.2897781729698181,0.15478231012821198,0.053986065089702606,0.19566822052001953
47_0,0.0014742022613063455,-7.62932249926962e-05,-1.2915815204905812e-05,293.1704406738281,7.443133654305711e-05,0.001468886504881084,-0.00014503127022180706,235.61265563964844,7.174937763920752e-06,6.438866694224998e-05,0.0005746418610215187,-77.21273803710938,-271773.59375,184833.15625,261364.90625,-266093.90625,193390.4375,-89704.4296875,-66548.5390625,52137.15625,-90459.3984375,36391.19140625,-12694.7958984375,7660.958984375,12419.5732421875,27555.041015625,-21453.853515625,-4222.3857421875,-14973.71484375,-1472.30029296875,-24705.43359375,9818.69140625,-16763.103515625,-7076.54638671875,-23896.896484375,-24041.626953125,-13091.3134765625,-3582.141357421875,1465.4140625,-3513.545654296875,-4562.66015625,-3796.924560546875,-3865.421875,-2805.279296875,4829.5458984375,-6553.94580078125,-9322.2431640625,-5600.62841796875,2890.321044921875,-1728.775390625,699.0753173828125,9138.958984375,-1.3108792304992676,-1.0655475854873657,0.5158860087394714,-0.6990975737571716,-0.016949908807873726,-0.22194038331508636,-0.3122258186340332,0.16180680692195892,0.06560564041137695,0.24563723802566528
